P_SM_t_opt_beta9,P_PPA_t_opt_beta9
40.316020000000044,0.1
23.2793,0.1
39.62026,0.1
15.72686,0.1
35.29971999999999,0.1
38.8567,0.1
19.412359999999996,0.1
42.55732,0.1
24.519139999999997,0.1
47.63007999999999,0.1
31.720039999999997,0.1
51.90000000000001,0.1
38.886939999999996,0.1
36.52305999999996,0.1
39.52576,0.1
22.220899999999997,0.1
46.51876,0.1
26.696419999999996,0.1
46.78336,0.1
27.962719999999994,0.1
25.800559999999997,0.1
40.09276,0.1
34.03342,0.1
11.28536,0.1
30.62386,0.1
14.997319999999998,0.1
18.115819999999996,0.1
41.04532,0.1
23.082739999999994,0.1
40.671099999999996,0.1
42.19821999999999,0.1
24.908479999999994,0.1
49.90186,0.1
36.407239999999994,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
45.51503999999997,0.1
36.79657999999999,0.1
51.90000000000001,0.1
37.42028,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.90000000000001,0.1
26.386459999999996,0.1
16.150219999999997,0.1
35.08048,0.1
35.17876,0.1
9.30842,0.1
6.6472999999999995,0.1
25.157980000000002,0.1
5.8157,0.1
25.524639999999998,0.1
23.17726,0.1
2.04704,0.1
7.631559999999933,0.1
19.900000000000002,0.1
28.098819999999996,0.1
29.119419999999998,0.1
10.62764,0.1
32.09428,0.1
14.73272,0.1
36.42238,0.1
20.8034,0.1
43.6384,0.1
27.766159999999996,0.1
47.191599999999994,0.1
42.51975999999999,0.1
31.459219999999995,0.1
32.861599999999996,0.1
51.33069999999999,0.1
51.90000000000001,0.1
31.720039999999997,0.1
45.21377999999998,0.1
23.150779999999997,0.1
38.27458,0.1
10.49156,0.1
5.00678,0.1
24.69682,0.1
18.4765,0.1
26.26552,0.1
25.56244,0.1
21.031519999999997,0.1
1.0150999999999997,0.1
20.53504,0.1
0.3384799999999999,0.1
-3.8163916471489756e-17,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
10.720180000000006,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
19.900000000000002,0.1
0.0,0.1
19.900000000000002,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
25.78546,0.1
11.04668,0.1
25.52842,0.1
4.9274000000000004,0.1
26.1181,0.1
7.448659999999999,0.1
29.24416,0.1
30.824199999999998,0.1
11.61422,0.1
33.21316,0.1
17.393839999999997,0.1
17.684899999999995,0.1
36.42994,0.1
37.805859999999996,0.1
17.015839999999997,0.1
17.337139999999998,0.1
39.10996,0.1
40.776939999999996,0.1
21.045319999999997,0.1
24.91604,0.1
48.949299999999994,0.1
30.521779999999996,0.1
46.04248,0.1
46.82871999999999,0.1
38.671479999999995,0.1
37.072540000000025,0.1
17.06498,0.1
37.52307999999991,0.1
44.09578,0.1
24.919819999999998,0.1
27.524239999999995,0.1
48.18196,0.1
48.52216,0.1
32.10182,0.1
25.815679999999997,0.1
51.900000000000006,0.1
35.30725999999999,0.1
51.90000000000002,0.1
36.89864,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.900000000000006,0.1
51.900000000000006,0.1
37.699999999999996,0.1
43.89709999999994,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
33.03548,0.1
34.702459999999995,0.1
51.90000000000001,0.1
50.67676,0.1
32.865379999999995,0.1
35.265679999999996,0.1
51.90000000000001,0.1
51.90000000000001,0.1
34.589059999999996,0.1
33.73855999999999,0.1
51.90000000000001,0.1
51.90000000000001,0.1
30.816619999999993,0.1
27.206719999999997,0.1
44.54182,0.1
24.216739999999994,0.1
46.462059999999994,0.1
45.14283999999999,0.1
20.814739999999997,0.1
41.68414,0.1
49.34998,0.1
44.33815999999996,0.1
23.199919999999995,0.1
45.592659999999995,0.1
25.214659999999995,0.1
49.17609999999999,0.1
49.913199999999996,0.1
28.80944,0.1
47.33524,0.1
26.038699999999995,0.1
28.113919999999993,0.1
48.922839999999994,0.1
51.900000000000006,0.1
35.318599999999996,0.1
51.900000000000006,0.1
35.70038,0.1
51.90000000000001,0.1
33.98426,0.1
51.90000000000001,0.1
51.9,0.1
36.84572,0.1
37.46564,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.900000000000006,0.1
51.900000000000006,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.900000000000006,0.1
51.900000000000006,0.1
37.699999999999996,0.1
37.7,0.1
44.92749999999989,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.900000000000006,0.1
37.7,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.900000000000006,0.1
51.90000000000001,0.1
51.90000000000001,0.1
48.289999999999964,0.1
51.900000000000006,0.1
51.900000000000006,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.900000000000006,0.1
37.699999999999996,0.1
37.69622,0.1
51.90000000000002,0.1
31.784299999999998,0.1
51.90000000000001,0.1
51.90000000000001,0.1
35.394199999999984,0.1
35.594539999999995,0.1
51.90000000000001,0.1
51.424559999999886,0.1
35.726839999999996,0.1
51.900000000000006,0.1
36.0935,0.1
51.900000000000006,0.1
49.44069999999999,0.1
25.430119999999995,0.1
48.650679999999994,0.1
37.29934,0.1
35.670159999999996,0.1
33.68944,0.1
12.33242,0.1
11.583979999999999,0.1
30.363039999999998,0.1
9.731779999999999,0.1
27.936279999999996,0.1
24.80916000000002,0.1
8.507060000000001,0.1
7.3277,0.1
25.92532,0.1
25.75522,0.1
6.885439999999999,0.1
18.239779999999996,0.1
8.16686,0.1
27.070659999999997,0.1
26.99128,0.1
7.1916199999999995,0.1
28.68472,0.1
8.446579999999999,0.1
29.25172,0.1
11.71628,0.1
33.87596,0.1
47.55826,0.1
48.06478,0.1
47.0971,0.1
25.819459999999996,0.1
45.214659999999995,0.1
25.902619999999995,0.1
30.317659999999997,0.1
50.101619999999976,0.1
51.90000000000001,0.1
31.946839999999995,0.1
51.90000000000001,0.1
33.269839999999995,0.1
32.676379999999995,0.1
51.90000000000001,0.1
51.90000000000001,0.1
32.079139999999995,0.1
30.835519999999995,0.1
48.63177999999999,0.1
48.577899999999914,0.1
31.950619999999994,0.1
51.90000000000001,0.1
35.515159999999995,0.1
51.90000000000001,0.1
51.90000000000001,0.1
31.640679999999996,0.1
31.9393,0.1
12.32108,0.1
31.965759999999996,0.1
31.179519999999997,0.1
10.86956,0.1
29.47852,0.1
16.998759999999955,0.1
8.93798,0.1
11.36852,0.1
31.750299999999996,0.1
33.644079999999995,0.1
15.677719999999999,0.1
36.58114,0.1
15.012439999999998,0.1
33.83686,0.1
10.495339999999999,0.1
9.21392,0.1
29.35756,0.1
9.603259999999999,0.1
27.958959999999998,0.1
10.79774,0.1
28.87372,0.1
27.510559999999998,0.1
49.37644,0.1
49.724199999999996,0.1
26.068939999999998,0.1
42.243579999999994,0.1
42.18319999999997,0.1
24.704359999999998,0.1
26.915659999999995,0.1
47.11977999999999,0.1
25.33562,0.1
44.704359999999994,0.1
51.376059999999995,0.1
32.321059999999996,0.1
34.706239999999994,0.1
50.98672,0.1
28.88882,0.1
51.82588,0.1
51.239979999999996,0.1
26.620819999999995,0.1
47.44108,0.1
33.787699999999994,0.1
51.900000000000006,0.1
36.73988,0.1
51.900000000000006,0.1
51.90000000000001,0.1
38.71684,0.1
36.63784,0.1
40.13056,0.1
24.039079999999995,0.1
48.212199999999996,0.1
28.707379999999997,0.1
45.63802,0.1
22.5611,0.1
45.91395999999996,0.1
30.869539999999997,0.1
48.030759999999994,0.1
30.767479999999995,0.1
50.88088,0.1
27.73592,0.1
29.425579999999997,0.1
51.09256,0.1
51.900000000000006,0.1
35.92717999999999,0.1
51.90000000000001,0.1
34.95572,0.1
51.90000000000002,0.1
51.90000000000001,0.1
36.184219999999996,0.1
51.90000000000001,0.1
43.65352,0.1
39.82438,0.1
41.725719999999995,0.1
25.055899999999998,0.1
21.60098,0.1
38.07046,0.1
36.9667,0.1
14.551279999999998,0.1
30.77022,0.1
17.193499999999997,0.1
16.342999999999996,0.1
36.55846,0.1
18.410659999999996,0.1
38.91718,0.1
20.901679999999995,0.1
38.149960000000036,0.1
21.922279999999997,0.1
41.434659999999994,0.1
38.973879999999994,0.1
17.790739999999996,0.1
37.09143999999999,0.1
15.617239999999999,0.1
35.30728,0.1
26.609879999999997,0.1
42.7312,0.1
40.03984,0.1
41.47246,0.1
19.650499999999997,0.1
42.58378,0.1
25.588879999999996,0.1
50.34034,0.1
35.53406,0.1
51.900000000000006,0.1
37.12544,0.1
51.90000000000003,0.1
51.90000000000001,0.1
29.467159999999996,0.1
45.3583,0.1
19.710979999999996,0.1
37.511019999999995,0.1
18.542959999999997,0.1
18.973879999999998,0.1
36.21826,0.1
15.069139999999999,0.1
32.162419999999244,0.1
33.17158,0.1
11.4668,0.1
30.32146,0.1
27.879579999999997,0.1
19.80836,0.1
26.86654,0.1
28.21222,0.1
9.85652,0.1
32.33242,0.1
14.592859999999998,0.1
18.07802,0.1
36.67954000000002,0.1
18.845359999999996,0.1
38.09314,0.1
38.41065999999999,0.1
14.921719999999999,0.1
10.90358,0.1
9.91322,0.1
30.73726,0.1
30.325239999999997,0.1
10.60118,0.1
23.10334000000004,0.1
15.243019999999998,0.1
36.90622,0.1
35.79868,0.1
9.909439999999998,0.1
30.861999999999995,0.1
41.17384,0.1
41.64256,0.1
41.97897999999999,0.1
19.692079999999994,0.1
40.87522,0.1
23.494759999999996,0.1
45.87994,0.1
31.266439999999996,0.1
33.91244,0.1
51.90000000000001,0.1
34.9784,0.1
51.90000000000001,0.1
34.834759999999996,0.1
51.90000000000001,0.1
37.083859999999994,0.1
51.90000000000001,0.1
51.90000000000001,0.1
34.17704,0.1
51.90000000000001,0.1
32.268139999999995,0.1
48.971979999999995,0.1
24.352819999999998,0.1
40.79205999999999,0.1
40.890339999999995,0.1
29.731779999999997,0.1
30.306340000000013,0.1
13.70456,0.1
33.35573999999999,0.1
38.04778,0.1
17.843659999999996,0.1
35.87806,0.1
14.1128,0.1
34.87636,0.1
16.116199999999996,0.1
17.352259999999998,0.1
27.83093999999995,0.1
35.050240000000045,0.1
31.58776,0.1
9.459620000000001,0.1
30.0871,0.1
9.399140000000001,0.1
28.4239,0.1
6.47342,0.1
4.65524,0.1
23.362479999999998,0.1
3.00338,0.1
22.942899999999998,0.1
23.68,0.1
35.590779999999995,0.1
38.82646,0.1
31.479700000000005,0.1
37.775619999999996,0.1
16.127539999999996,0.1
17.798299999999998,0.1
42.51196000000001,0.1
34.28455999999996,0.1
16.709659999999996,0.1
12.434479999999999,0.1
32.940999999999995,0.1
33.243399999999994,0.1
13.53446,0.1
13.417279999999998,0.1
32.20012,0.1
35.06914,0.1
17.080099999999998,0.1
30.132460000000002,0.1
9.06272,0.1
11.583979999999999,0.1
31.24756,0.1
32.02624,0.1
14.441659999999999,0.1
35.46982,0.1
22.50442,0.1
9.035720000000016,0.1
25.759,0.1
7.39952,0.1
28.200879999999998,0.1
7.966519999999999,0.1
29.64484,0.1
9.70532,0.1
31.68226,0.1
33.451299999999996,0.1
16.08974,0.1
38.044,0.1
19.004119999999997,0.1
15.54164,0.1
32.64616,0.1
30.914919999999995,0.1
9.73556,0.1
12.158539999999999,0.1
30.07576,0.1
7.2332,0.1
28.99089999999997,0.1
28.88128,0.1
8.427679999999999,0.1
28.49194,0.1
43.6006,0.1
46.86782,0.1
32.139619999999994,0.1
51.9,0.1
51.90000000000001,0.1
50.97989999999998,0.1
35.0729,0.1
51.900000000000006,0.1
31.168159999999997,0.1
32.09426,0.1
43.66292000000004,0.1
30.767479999999995,0.1
49.61458,0.1
27.59228,0.1
43.66486,0.1
44.757279999999994,0.1
23.4305,0.1
40.459419999999994,0.1
23.974819999999998,0.1
44.677899999999994,0.1
24.825319999999998,0.1
42.66315999999999,0.1
22.992019999999997,0.1
41.8807,0.1
35.51896,0.1
39.25738,0.1
18.176299999999998,0.1
36.18424,0.1
33.292539999999995,0.1
12.937219999999998,0.1
9.59948,0.1
29.675079999999998,0.1
30.05308,0.1
10.95272,0.1
10.30256,0.1
14.074460000000029,0.1
24.4927,0.1
5.65316,0.1
29.659959999999998,0.1
9.312199999999999,0.1
31.610439999999997,0.1
34.62688,0.1
15.106939999999998,0.1
17.95706,0.1
43.8841,0.1
45.63802,0.1
24.30746,0.1
49.84894,0.1
47.047959999999996,0.1
45.18442,0.1
20.134339999999998,0.1
38.66014,0.1
16.789039999999996,0.1
35.9839,0.1
13.6025,0.1
29.584359999999997,0.1
5.067259999999999,0.1
23.56282,0.1
3.3284599999999998,0.1
22.2247,0.1
1.6917199999999997,0.1
20.716479999999997,0.1
0.9243799999999999,0.1
21.56698,0.1
21.72574,0.1
0.8638999999999999,0.1
0.6068600000000001,0.1
19.900000000000002,0.1
0.19105999999999998,0.1
5.164999999999992,0.1
19.900000000000002,0.1
19.900000000000002,0.1
23.94838,0.1
24.1147,0.1
3.8349799999999994,0.1
24.126039999999996,0.1
24.95008,0.1
7.20674,0.1
9.3689,0.1
31.992220000000202,0.1
27.3795599999998,0.1
10.32146,0.1
9.3878,0.1
28.842299999999998,0.1
33.55336,0.1
16.18424,0.1
16.475299999999997,0.1
35.16142,0.1
43.267959999999995,0.1
41.37796,0.1
20.894119999999997,0.1
21.64634,0.1
38.35773999999999,0.1
32.24807999999999,0.1
15.209,0.1
33.41102,0.1
35.511399999999995,0.1
33.9994,0.1
32.22279999999997,0.1
10.67678,0.1
9.93968,0.1
28.19344000000008,0.1
12.58568,0.1
35.71552,0.1
35.26948,0.1
16.237159999999996,0.1
37.38392000000004,0.1
21.827779999999994,0.1
43.283079999999956,0.1
23.199919999999995,0.1
23.793379999999996,0.1
40.68622,0.1
40.03605999999999,0.1
19.204459999999997,0.1
18.202759999999998,0.1
38.48626,0.1
30.134140000000002,0.1
36.18424,0.1
16.324099999999998,0.1
33.60628,0.1
32.55166,0.1
32.52142,0.1
34.89904,0.1
20.00582,0.1
46.22391999999999,0.1
32.672599999999996,0.1
39.09428,0.1
35.133379999999995,0.1
50.60872,0.1
22.152859999999997,0.1
37.97973999999999,0.1
34.766740000000055,0.1
12.23036,0.1
11.848579999999998,0.1
31.175739999999998,0.1
31.205979999999997,0.1
7.940059999999999,0.1
25.88752,0.1
5.57756,0.1
29.1421,0.1
10.48778,0.1
14.434099999999999,0.1
35.7193,0.1
31.50838,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
45.036679999999954,0.1
22.428799999999995,0.1
44.212959999999995,0.1
16.917559999999998,0.1
13.40594,0.1
32.8465,0.1
34.702479999999994,0.1
17.783179999999998,0.1
14.120359999999998,0.1
35.8516,0.1
40.51989999999999,0.1
21.978979999999996,0.1
20.648419999999998,0.1
39.81682,0.1
17.299339999999997,0.1
17.151919999999997,0.1
36.408559999999994,0.1
15.15986,0.1
33.28498,0.1
22.58536,0.1
27.67546,0.1
33.89734,0.1
31.58149999999999,0.1
11.168179999999998,0.1
32.36266,0.1
10.707019999999998,0.1
27.535600000000002,0.1
30.17026,0.1
13.06196,0.1
33.587379999999996,0.1
13.42484,0.1
10.48778,0.1
31.11526,0.1
13.035499999999999,0.1
33.33034000000006,0.1
30.830819999999953,0.1
19.348099999999995,0.1
40.44808,0.1
26.737999999999996,0.1
23.50988,0.1
39.66184,0.1
17.11412,0.1
33.52312,0.1
26.63881999999998,0.1
37.567719999999994,0.1
45.12016,0.1
36.47282,0.1
13.950259999999998,0.1
36.17668,0.1
36.84573999999999,0.1
13.315219999999998,0.1
30.2572,0.1
9.31976,0.1
29.040039999999998,0.1
8.18954,0.1
29.939679999999996,0.1
11.93552,0.1
28.182220000000015,0.1
11.5613,0.1
12.854059999999999,0.1
31.493259999999996,0.1
28.68472,0.1
5.31674,0.1
28.049680000000002,0.1
11.02454,0.1
23.064239999999998,0.1
28.49194,0.1
4.9576400000000005,0.1
24.773719999999997,0.1
24.719499999999996,0.1
24.34528,0.1
3.9975199999999993,0.1
23.241519999999998,0.1
20.38762,0.1
0.24398,0.1
21.53296,0.1
3.2263999999999995,0.1
3.9672799999999993,0.1
25.003,0.1
6.13322,0.1
24.436,0.1
3.5098999999999996,0.1
2.1377599999999997,0.1
21.09826,0.1
0.3460399999999999,0.1
19.900000000000002,0.1
0.0,0.1
19.900000000000002,0.1
0.0,0.1
12.09750000000001,0.1
0.92816,0.1
23.877859999999995,0.1
9.53522,0.1
33.25852,0.1
30.525579999999998,0.1
27.093339999999998,0.1
6.99506,0.1
28.510839999999998,0.1
19.962160000000114,0.1
8.01944,0.1
8.46548,0.1
28.85859999999993,0.1
28.635579999999997,0.1
5.15798,0.1
5.23736,0.1
6.99128,0.1
25.33186,0.1
2.2436,0.1
21.457359999999998,0.1
1.6690399999999999,0.1
13.843639999999995,0.1
25.21846,0.1
25.15042,0.1
9.917,0.1
37.779399999999995,0.1
22.41746,0.1
43.53256,0.1
51.90000000000001,0.1
47.1113,0.1
50.41593999999999,0.1
27.013939999999998,0.1
43.8274,0.1
42.78789999999999,0.1
23.50988,0.1
22.912639999999996,0.1
39.181779999999996,0.1
17.272879999999997,0.1
34.7932,0.1
15.280819999999999,0.1
31.4857,0.1
10.461319999999999,0.1
21.710979999999996,0.1
7.46378,0.1
26.58682,0.1
24.58342,0.1
4.0769,0.1
25.581339999999997,0.1
6.24662,0.1
5.029459999999999,0.1
22.87108,0.1
22.731219999999997,0.1
31.716279999999998,0.1
28.660860000000003,0.1
29.092959999999998,0.1
8.771659999999999,0.1
7.16516,0.1
28.01317999999999,0.1
9.508759999999999,0.1
24.630340000000004,0.1
31.11148,0.1
31.51594,0.1
13.09598,0.1
13.564699999999998,0.1
8.495719999999999,0.1
30.163999999999994,0.1
7.701919999999999,0.1
26.809839999999998,0.1
26.904339999999998,0.1
6.49988,0.1
6.41294,0.1
27.27478,0.1
28.84348,0.1
25.022279999999995,0.1
21.26456,0.1
50.42101999999999,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.90000000000001,0.1
48.28999999999995,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
38.52249999999992,0.1
0.0,0.1
51.90000000000001,0.1
0.0,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
37.699999999999996,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
47.8046199999999,0.1
36.921319999999994,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.900000000000006,0.1
51.900000000000006,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.900000000000006,0.1
37.699999999999996,0.1
51.90000000000001,0.1
37.699999999999996,0.1
51.900000000000006,0.1
37.699999999999996,0.1
37.699999999999996,0.1
51.90000000000001,0.1
51.900000000000006,0.1
51.90000000000001,0.1
37.699999999999996,0.1
48.53749999999992,0.1
51.900000000000006,0.1
51.90000000000001,0.1
51.90000000000001,0.1
30.268519999999995,0.1
51.90000000000001,0.1
51.90000000000001,0.1
51.90000000000001,0.1
25.853479999999998,0.1
40.0663,0.1
19.537099999999995,0.1
31.521299999999933,0.1
23.948359999999997,0.1
20.36114,0.1
34.81966,0.1
14.49458,0.1
32.3362,0.1
11.99978,0.1
30.472659999999998,0.1
28.590219999999995,0.1
8.24624,0.1
27.524259999999998,0.1
7.73972,0.1
7.33526,0.1
26.40538,0.1
27.67924,0.1
27.75106,0.1
17.49134,0.1
26.28064,0.1
24.31882,0.1
3.1243399999999997,0.1
23.89168,0.1
3.2112799999999995,0.1
23.0752,0.1
4.13738,0.1
24.85558,0.1
4.14872,0.1
25.0597,0.1
4.647679999999999,0.1
1.8882799999999997,0.1
15.889660000000054,0.1
20.48968,0.1
2.7123199999999996,0.1
22.83328,0.1
2.0924,0.1
21.3175,0.1
0.6900199999999999,0.1
0.23642,0.1
21.498939999999997,0.1
21.566979999999997,0.1
29.98126,0.1
28.99846,0.1
7.28234,0.1
24.205419999999997,0.1
23.472099999999998,0.1
3.4494199999999995,0.1
4.859360000000001,0.1
25.8346,0.1
24.931179999999998,0.1
4.23566,0.1
23.812299999999997,0.1
4.0769,0.1
26.0047,0.1
6.1181,0.1
25.78168,0.1
5.56244,0.1
23.445639999999997,0.1
2.2965199999999997,0.1
0.28556000000000004,0.1
20.2024,0.1
20.9395,0.1
8.151199999999996,0.1
6.9043399999999995,0.1
28.50706,0.1
21.34396,0.1
0.3384799999999999,0.1
21.9601,0.1
0.6635599999999999,0.1
19.900000000000002,0.1
0.0,0.1
0.0,0.1
19.900000000000002,0.1
0.0,0.1
0.0,0.1
0.0,0.1
11.697499999999998,0.1
0.0,0.1
0.6371,0.1
2.98448,0.1
23.95594,0.1
4.46246,0.1
5.26382,0.1
26.121879999999997,0.1
7.65278,0.1
27.569619999999997,0.1
8.08748,0.1
27.55072,0.1
25.932879999999997,0.1
32.23414,0.1
31.209760000000003,0.1
28.877499999999998,0.1
11.258899999999999,0.1
31.156839999999995,0.1
10.351700000000001,0.1
8.73386,0.1
28.000539999999997,0.1
6.2655199999999995,0.1
25.15042,0.1
6.59816,0.1
24.757299999999997,0.1
3.7480399999999996,0.1
17.42185999999999,0.1
2.7085399999999997,0.1
16.287879999999998,0.1
25.03702,0.1
27.592299999999998,0.1
8.33696,0.1
10.612519999999998,0.1
34.61176,0.1
35.39811999999999,0.1
20.46698,0.1
44.182719999999996,0.1
30.1627,0.1
29.724220000000003,0.1
30.19294,0.1
23.473660000000002,0.1
8.752759999999999,0.1
23.729499999999987,0.1
11.46302,0.1
32.21902,0.1
15.356419999999998,0.1
19.521979999999996,0.1
43.60816,0.1
43.74802,0.1
23.543899999999994,0.1
44.2621,0.1
23.891659999999998,0.1
20.773159999999997,0.1
37.643319999999996,0.1
36.320319999999995,0.1
16.898659999999996,0.1
19.665619999999997,0.1
40.52368,0.1
38.98144,0.1
20.965939999999996,0.1
39.01676,0.1
40.587939999999996,0.1
41.54805999999999,0.1
24.496459999999995,0.1
47.131119999999996,0.1
51.30802,0.1
33.12242,0.1
51.90000000000001,0.1
32.20388,0.1
51.90000000000001,0.1
30.722119999999997,0.1
33.14888,0.1
51.7843,0.1
51.90000000000001,0.1
31.693579999999994,0.1
34.00693999999999,0.1
51.90000000000001,0.1
51.90000000000001,0.1
35.677699999999994,0.1
36.07082,0.1
51.90000000000001,0.1
36.27872,0.1
51.90000000000001,0.1
49.322779999999995,0.1
47.263419999999996,0.1
51.90000000000001,0.1
49.44825999999999,0.1
46.5301,0.1
22.285159999999994,0.1
41.24943999999999,0.1
18.22544,0.1
37.726479999999995,0.1
18.56564,0.1
38.07695999999996,0.1
22.054579999999994,0.1
16.331659999999996,0.1
37.1746,0.1
40.06251999999999,0.1
26.813599999999994,0.1
30.90356,0.1
51.900000000000006,0.1
51.900000000000006,0.1
29.6486,0.1
34.675699999999956,0.1
18.93986,0.1
36.15022,0.1
32.82382000000002,0.1
15.197659999999999,0.1
35.98768,0.1
37.78695999999999,0.1
36.3619,0.1
13.17158,0.1
31.183299999999996,0.1
32.52898,0.1
10.4084,0.1
11.984659999999998,0.1
32.778459999999995,0.1
34.54372,0.1
14.74028,0.1
32.022459999999995,0.1
11.145499999999998,0.1
28.448119999999996,0.1
14.5664,0.1
17.529919999999997,0.1
28.23657999999999,0.1
34.65334,0.1
11.387419999999999,0.1
30.011499999999998,0.1
28.582659999999997,0.1
6.0803,0.1
5.66828,0.1
23.502339999999997,0.1
20.9773,0.1
20.845,0.1
13.061819999999987,0.1
19.900000000000002,0.1
19.900000000000002,0.1
0.0,0.1
0.032299999999999995,0.1
0.9810800000000001,0.1
0.91304,0.1
20.35738,0.1
0.5803999999999999,0.1
19.900000000000002,0.1
19.900000000000002,0.1
0.051199999999999996,0.1
20.56906,0.1
0.21373999999999996,0.1
0.65222,0.1
20.22508,0.1
0.34226,0.1
21.14362,0.1
22.606479999999998,0.1
3.2528599999999996,0.1
3.4569799999999997,0.1
23.66866,0.1
23.351139999999997,0.1
24.35662,0.1
10.120579999999997,0.1
23.98618,0.1
22.72366,0.1
2.88998,0.1
25.131520000000002,0.1
7.10846,0.1
8.783,0.1
29.42182,0.1
29.1799,0.1
9.16478,0.1
29.743119999999998,0.1
11.0132,0.1
31.13038,0.1
11.87126,0.1
13.47776,0.1
35.87428,0.1
15.016219999999999,0.1
33.91624,0.1
15.341299999999999,0.1
37.90414,0.1
19.36322,0.1
43.31331999999999,0.1
44.129799999999996,0.1
38.71306,0.1
35.71303999999999,0.1
13.164019999999999,0.1
31.43656,0.1
21.647920000000013,0.1
27.48646,0.1
4.89716,0.1
19.12168000000011,0.1
8.36342,0.1
28.28782,0.1
9.56546,0.1
30.782619999999998,0.1
12.0527,0.1
32.72176,0.1
10.89224,0.1
6.590599999999999,0.1
25.10128,0.1
5.88752,0.1
24.50026,0.1
3.1016599999999994,0.1
22.45528,0.1
3.3133399999999997,0.1
26.552799999999998,0.1
