P_SM_t_opt_beta0.0,P_PPA_t_opt_beta0.0,P_SM_B_t_opt_beta0.0,P_SM_w_t_opt_beta0.0,P_PPA_w_t_opt_beta0.0,P_SM_dis_t_opt_beta0.0,P_SM_cha_t_opt_beta0.0,P_PPA_dis_t_opt_beta0.0,P_SM_t_opt_beta0.1,P_PPA_t_opt_beta0.1,P_SM_B_t_opt_beta0.1,P_SM_w_t_opt_beta0.1,P_PPA_w_t_opt_beta0.1,P_SM_dis_t_opt_beta0.1,P_SM_cha_t_opt_beta0.1,P_PPA_dis_t_opt_beta0.1,P_SM_t_opt_beta0.2,P_PPA_t_opt_beta0.2,P_SM_B_t_opt_beta0.2,P_SM_w_t_opt_beta0.2,P_PPA_w_t_opt_beta0.2,P_SM_dis_t_opt_beta0.2,P_SM_cha_t_opt_beta0.2,P_PPA_dis_t_opt_beta0.2,P_SM_t_opt_beta0.3,P_PPA_t_opt_beta0.3,P_SM_B_t_opt_beta0.3,P_SM_w_t_opt_beta0.3,P_PPA_w_t_opt_beta0.3,P_SM_dis_t_opt_beta0.3,P_SM_cha_t_opt_beta0.3,P_PPA_dis_t_opt_beta0.3,P_SM_t_opt_beta0.4,P_PPA_t_opt_beta0.4,P_SM_B_t_opt_beta0.4,P_SM_w_t_opt_beta0.4,P_PPA_w_t_opt_beta0.4,P_SM_dis_t_opt_beta0.4,P_SM_cha_t_opt_beta0.4,P_PPA_dis_t_opt_beta0.4,P_SM_t_opt_beta0.5,P_PPA_t_opt_beta0.5,P_SM_B_t_opt_beta0.5,P_SM_w_t_opt_beta0.5,P_PPA_w_t_opt_beta0.5,P_SM_dis_t_opt_beta0.5,P_SM_cha_t_opt_beta0.5,P_PPA_dis_t_opt_beta0.5,P_SM_t_opt_beta0.6,P_PPA_t_opt_beta0.6,P_SM_B_t_opt_beta0.6,P_SM_w_t_opt_beta0.6,P_PPA_w_t_opt_beta0.6,P_SM_dis_t_opt_beta0.6,P_SM_cha_t_opt_beta0.6,P_PPA_dis_t_opt_beta0.6,P_SM_t_opt_beta0.7,P_PPA_t_opt_beta0.7,P_SM_B_t_opt_beta0.7,P_SM_w_t_opt_beta0.7,P_PPA_w_t_opt_beta0.7,P_SM_dis_t_opt_beta0.7,P_SM_cha_t_opt_beta0.7,P_PPA_dis_t_opt_beta0.7,P_SM_t_opt_beta0.8,P_PPA_t_opt_beta0.8,P_SM_B_t_opt_beta0.8,P_SM_w_t_opt_beta0.8,P_PPA_w_t_opt_beta0.8,P_SM_dis_t_opt_beta0.8,P_SM_cha_t_opt_beta0.8,P_PPA_dis_t_opt_beta0.8,P_SM_t_opt_beta0.9,P_PPA_t_opt_beta0.9,P_SM_B_t_opt_beta0.9,P_SM_w_t_opt_beta0.9,P_PPA_w_t_opt_beta0.9,P_SM_dis_t_opt_beta0.9,P_SM_cha_t_opt_beta0.9,P_PPA_dis_t_opt_beta0.9
0.0,37.8,0,0.0,37.8,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,5.956666680199998,31.8433333198,0,0,0.0,0.0,37.8,0.0,12.514758402200002,25.285241597799995,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0,0.0,37.8,0.0,14.099758402199999,23.700241597799998,0.0,0,0.0
0.0,37.8,0,15.632053675799998,22.1679463242,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0,0.0,37.8,0.0,9.038888883600002,28.761111116399995,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0,0.0,37.8,0.0,11.775946324199996,26.0240536758,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0,0.0,37.8,0.0,3.380833319799999,34.4191666802,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
29.5858791822,8.214120817799998,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,1.7277777671999957,36.0722222328,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0,0.0,37.8,0.0,15.023194636199996,22.7768053638,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
37.8,0.0,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
32.6499999888,5.1500000111999995,0,37.8,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0,0.0,37.8,0.0,5.3638888919999985,32.436111108,0.0,0,0.0
0.0,37.8,0,0.0,37.8,0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0,0.0,37.8,0.0,0.0,37.8,0.0,0,0.0
0.0,0.0,0,0.0,0.0,0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0,37.8,0.0,0.0,37.8,0.0,0.0,0,0.0
