P_SM_t_opt_beta1,P_PPA_t_opt_beta1
43.99922,7.56
37.79999999999999,7.56
43.8707,7.56
44.44,7.56
37.8,7.56
40.77488000000001,7.56
35.69078000000002,7.56
30.814579999999996,7.56
23.03156,7.56
17.546780000000002,7.56
17.23682,7.56
17.8265,7.56
18.805519999999998,7.56
18.10244,7.56
14.36402,7.56
13.5551,7.56
13.075040000000001,7.56
12.87848,7.56
12.462679999999999,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
18.325460000000003,7.56
18.321679999999997,7.56
18.06842,7.56
17.4674,7.56
18.6581,7.56
19.98866,7.56
21.784159999999996,7.56
23.3642,7.56
24.15422,7.56
25.75316,7.56
29.93384,7.56
30.224899999999995,7.56
28.969939999999998,7.56
30.345860000000005,7.56
29.55584,7.56
29.87714,7.56
31.649959999999997,7.56
33.316939999999995,7.56
33.585319999999996,7.56
37.45604,7.56
41.4893,7.56
43.06178,7.56
37.8,7.56
39.368719999999996,7.56
31.211479999999998,7.56
29.61254,7.56
29.60498,7.56
30.859939999999998,7.56
36.63578,7.56
37.45981999999999,7.56
37.8,7.56
40.72196000000001,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
37.800000000000004,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.800000000000004,7.56
39.746719999999996,7.56
37.08181999999999,7.56
36.75673999999999,7.56
39.00206,7.56
37.68284,7.56
33.35474,7.56
34.22413999999998,7.56
41.88998,7.56
37.65638,7.56
35.73992,7.56
38.13266,7.56
37.754659999999994,7.56
41.7161,7.56
42.45320000000001,7.56
37.800000000000004,7.56
37.8,7.56
37.8,7.56
40.47656,7.56
37.8,7.56
44.43999999999999,7.56
37.8,7.56
44.43999999999999,7.56
43.74516000000001,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.43999999999999,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.79999999999999,7.56
44.44,7.56
44.44,7.56
37.8,7.56
41.980700000000006,7.56
37.8,7.56
41.19068,7.56
29.839339999999996,7.56
28.21016,7.56
26.229439999999997,7.56
24.87242,7.56
24.123979999999996,7.56
22.90304,7.56
22.27178,7.56
20.47628,7.56
21.31166,7.56
21.047060000000002,7.56
19.8677,7.56
18.46532,7.56
18.29522,7.56
19.42544,7.56
20.75978,7.56
20.70686,7.56
19.61066,7.56
19.53128,7.56
19.73162,7.56
21.22472,7.56
20.986579999999986,7.56
21.79172,7.56
24.25628,7.56
27.20846,7.56
40.098259999999996,7.56
40.60478,7.56
39.6371,7.56
37.8,7.56
37.754659999999994,7.56
38.44262,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
37.80000000000001,7.56
44.44,7.56
44.44,7.56
37.8,7.56
40.96152000000001,7.56
37.8,7.56
37.8,7.56
44.44,7.56
37.79999999999999,7.56
44.43999999999999,7.56
44.44,7.56
44.44,7.56
24.18068,7.56
24.4793,7.56
24.861079999999998,7.56
24.50576,7.56
23.71952,7.56
23.40956,7.56
22.01852,7.56
21.103759999999994,7.56
21.47798,7.56
23.908519999999996,7.56
24.2903,7.56
26.184079999999998,7.56
28.21772,7.56
29.12114,7.56
27.55244,7.56
26.37686,7.56
23.03534,7.56
21.753919999999997,7.56
21.897560000000002,7.56
22.143259999999998,7.56
20.49896,7.56
23.33774,7.56
21.41372000000005,7.56
23.22056,7.56
41.91644,7.56
42.2642,7.56
37.8,7.56
34.78357999999999,7.56
34.94611999999999,7.56
37.24436,7.56
39.455659999999995,7.56
39.65978,7.56
37.79999999999999,7.56
37.24436,7.56
43.91605999999993,7.56
44.44,7.56
37.8,7.56
37.79999999999999,7.56
37.8,7.56
44.36588000000003,7.56
43.77998,7.56
37.8,7.56
37.8,7.56
44.43999999999998,7.56
44.44,7.56
37.8,7.56
44.440000000000005,7.56
44.44,7.56
31.25684,7.56
29.17784,7.56
32.67056,7.56
36.57907999999999,7.56
40.7522,7.56
37.8,7.56
38.17801999999999,7.56
35.1011,7.56
37.8,7.56
43.40953999999998,7.56
37.8,7.56
43.307480000000005,7.56
43.42088,7.56
37.8,7.56
37.8,7.56
43.63255999999998,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
36.19351999999999,7.56
32.36438,7.56
34.26572,7.56
37.5959,7.56
34.14098,7.56
30.61046,7.56
29.506700000000002,7.56
27.091279999999998,7.56
27.272720000000003,7.56
29.733499999999996,7.56
28.883,7.56
29.09846,7.56
30.950660000000003,7.56
31.457179999999997,7.56
33.44168,7.56
33.06746,7.56
34.46227999999999,7.56
33.97466,7.56
31.51388,7.56
30.330739999999995,7.56
29.631439999999994,7.56
28.157239999999998,7.56
27.84728,7.56
27.54488,7.56
35.27119999999999,7.56
32.579840000000004,7.56
34.01246,7.56
32.1905,7.56
35.12378,7.56
37.8,7.56
42.880340000000004,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
42.007160000000006,7.56
37.800000000000004,7.56
32.25098,7.56
30.051019999999998,7.56
31.082960000000003,7.56
31.51388,7.56
28.758259999999996,7.56
27.60914,7.56
26.210539999999998,7.56
25.71158,7.56
24.006800000000002,7.56
22.861459999999997,7.56
20.41958,7.56
19.95086,7.56
19.40654,7.56
20.75222,7.56
22.39652,7.56
24.87242,7.56
27.132859999999997,7.56
30.618020000000005,7.56
31.597039999999996,7.56
31.38536,7.56
30.63314,7.56
30.95066,7.56
27.461720000000003,7.56
23.44358,7.56
22.45322,7.56
23.27726,7.56
22.86524,7.56
23.14118,7.56
24.83084,7.56
27.783019999999997,7.56
29.44622,7.56
28.33868,7.56
22.44944,7.56
23.401999999999997,7.56
33.71383999999999,7.56
34.18256,7.56
34.51898,7.56
32.232079999999996,7.56
33.41522,7.56
36.03475999999999,7.56
37.800000000000004,7.56
43.806439999999995,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.79999999999999,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.79999999999998,7.56
44.44,7.56
37.8,7.56
36.89282,7.56
33.33206,7.56
33.43034,7.56
22.27178,7.56
22.846339999999998,7.56
26.24456,7.56
29.85824,7.56
30.58778,7.56
30.383659999999995,7.56
28.418059999999997,7.56
26.652800000000003,7.56
27.416359999999997,7.56
28.656199999999995,7.56
29.892259999999997,7.56
31.143440000000002,7.56
27.590239999999998,7.56
24.12776,7.56
21.99962,7.56
22.627100000000002,7.56
21.93914,7.56
20.963900000000002,7.56
19.01342,7.56
17.195240000000002,7.56
15.90248,7.56
15.543380000000003,7.56
15.4829,7.56
16.220000000000002,7.56
28.130780000000005,7.56
31.36646,7.56
30.8297,7.56
30.31562,7.56
28.66754,7.56
30.3383,7.56
35.051959999999994,7.56
34.74956,7.56
29.249659999999995,7.56
24.97448,7.56
25.480999999999998,7.56
25.783400000000004,7.56
26.07446,7.56
25.957279999999997,7.56
24.74012,7.56
27.60914,7.56
29.620099999999997,7.56
22.67246,7.56
21.60272,7.56
24.12398,7.56
23.78756,7.56
24.566239999999997,7.56
26.981659999999998,7.56
28.009819999999998,7.56
15.04442,7.56
16.310719999999996,7.56
18.299,7.56
19.939519999999998,7.56
20.74088,7.56
20.50652,7.56
22.184839999999998,7.56
22.245320000000003,7.56
24.22226,7.56
25.9913,7.56
28.629739999999998,7.56
30.584,7.56
31.544119999999996,7.56
28.08164,7.56
25.186159999999997,7.56
23.454919999999998,7.56
22.275560000000002,7.56
24.698539999999994,7.56
22.61576,7.56
19.7732,7.56
21.5309,7.56
21.421279999999996,7.56
20.967679999999998,7.56
21.03194,7.56
36.14059999999999,7.56
40.20032,7.56
37.800000000000004,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.31369999999999,7.56
44.44,7.56
37.8,7.56
42.256760000000014,7.56
37.8,7.56
43.30748,7.56
37.8,7.56
40.132279999999994,7.56
36.20486,7.56
37.29727999999999,7.56
35.9705,7.56
32.99942,7.56
36.51482,7.56
37.21789999999999,7.56
37.36532,7.56
35.20316,7.56
35.53202,7.56
34.4207,7.56
28.058960000000003,7.56
31.79738,7.56
30.7163,7.56
28.72424,7.56
25.832539999999995,7.56
25.47722,7.56
22.13948,7.56
22.21508,7.56
22.593079999999997,7.56
23.49272,7.56
22.842560000000002,7.56
21.34946,7.56
17.0327,7.56
18.19316,7.56
22.19996,7.56
21.8522,7.56
24.15044,7.56
27.16688,7.56
27.646939999999994,7.56
30.49706,7.56
36.424099999999996,7.56
38.17802,7.56
36.84746,7.56
42.38894,7.56
39.587959999999995,7.56
37.72442,7.56
32.67434,7.56
31.20014,7.56
29.32904,7.56
28.523899999999998,7.56
26.142500000000002,7.56
22.12436,7.56
17.60726,7.56
16.10282,7.56
15.86846,7.56
14.764699999999998,7.56
14.23172,7.56
13.256479999999996,7.56
13.46438,7.56
14.10698,7.56
14.265740000000001,7.56
13.403899999999998,7.56
13.14686,7.56
12.440000000000001,7.56
12.73106,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
16.48838,7.56
16.654700000000002,7.56
16.37498,7.56
16.66604,7.56
17.49008,7.56
19.74674,7.56
21.9089,7.56
24.53222,7.56
23.88206,7.56
22.86146,7.56
21.927799999999998,7.56
22.9673,7.56
26.09336,7.56
28.724239999999998,7.56
29.0153,7.56
34.511419999999994,7.56
35.807959999999994,7.56
33.91796,7.56
33.43411999999999,7.56
34.18634,7.56
30.897740000000002,7.56
26.373079999999998,7.56
27.749,7.56
26.743519999999997,7.56
28.051399999999997,7.56
26.5394,7.56
24.7628,7.56
23.21678,7.56
22.47968,7.56
23.11094,7.56
25.12568,7.56
28.255519999999997,7.56
27.809479999999997,7.56
28.77716,7.56
33.09392,7.56
34.367779999999996,7.56
35.82308,7.56
35.73992,7.56
36.33337999999999,7.56
33.22622,7.56
32.57606,7.56
31.74446,7.56
30.74276,7.56
31.02626,7.56
31.861639999999998,7.56
28.72424,7.56
28.8641,7.56
26.146279999999997,7.56
25.09166,7.56
25.061420000000002,7.56
27.43904,7.56
32.54582,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.800000000000004,7.56
43.14872,7.56
34.692859999999996,7.56
30.519740000000002,7.56
27.306739999999998,7.56
24.77036,7.56
24.388579999999997,7.56
23.71574,7.56
23.74598,7.56
20.480059999999998,7.56
18.42752000000001,7.56
18.11756,7.56
21.682100000000002,7.56
23.02778,7.56
26.974099999999996,7.56
28.2593,7.56
24.048379999999998,7.56
44.44,7.56
44.44,7.56
44.44,7.56
41.53918000000001,7.56
34.968799999999995,7.56
36.752959999999995,7.56
29.45756,7.56
25.945939999999997,7.56
25.386499999999998,7.56
27.242480000000004,7.56
30.323179999999997,7.56
26.66036,7.56
28.3916,7.56
33.0599,7.56
34.51898,7.56
33.188419999999994,7.56
32.35682,7.56
29.839339999999996,7.56
29.691919999999996,7.56
29.74106,7.56
27.69986,7.56
25.82498,7.56
21.93536,7.56
20.21546,7.56
26.437340000000003,7.56
24.914,7.56
23.70818,7.56
24.90266,7.56
23.24702,7.56
20.0756,7.56
22.71026,7.56
25.60196,7.56
26.12738,7.56
25.964839999999995,7.56
23.027780000000003,7.56
23.655260000000002,7.56
25.5755,7.56
25.87034,7.56
29.710820000000002,7.56
31.888099999999994,7.56
32.98808,7.56
39.278,7.56
36.04988,7.56
32.20184,7.56
29.65412,7.56
26.06312,7.56
26.78132,7.56
30.10772,7.56
37.66016,7.56
29.805319999999995,7.56
26.49026,7.56
28.71668,7.56
29.385739999999995,7.56
25.85522,7.56
22.7972,7.56
21.85976,7.56
21.58004,7.56
20.72954,7.56
22.479679999999995,7.56
24.47552,7.56
25.47722,7.56
24.1013,7.56
25.39406,7.56
24.03326,7.56
21.224719999999998,7.56
17.856740000000002,7.56
20.589679999999998,7.56
23.56454,7.56
23.99924,7.56
21.03194,7.56
17.49764,7.56
18.10622,7.56
17.2595,7.56
16.88528,7.56
16.53752,7.56
15.78152,7.56
12.927620000000001,7.56
12.78398,7.56
14.07296,7.56
15.7664,7.56
16.50728,7.56
17.543,7.56
18.67322,7.56
16.976000000000003,7.56
16.0499,7.56
14.67776,7.56
13.638260000000002,7.56
12.886040000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.439999999999998,7.56
13.468160000000001,7.56
17.21036,7.56
22.07522,7.56
25.79852,7.56
23.06558,7.56
19.63334,7.56
19.53506,7.56
21.05084,7.56
21.68966,7.56
20.55944,7.56
21.00548,7.56
21.3986,7.56
21.17558,7.56
17.697979999999998,7.56
17.777359999999998,7.56
19.53128,7.56
17.87186,7.56
14.7836,7.56
13.997359999999997,7.56
14.209040000000002,7.56
16.36364,7.56
17.75846,7.56
17.69042,7.56
22.456999999999997,7.56
30.319399999999998,7.56
34.95746,7.56
36.072559999999996,7.56
44.44,7.56
44.43999999999999,7.56
42.95594,7.56
37.800000000000004,7.56
36.367399999999996,7.56
35.3279,7.56
36.04988,7.56
35.45264,7.56
31.72178,7.56
29.812879999999996,7.56
27.3332,7.56
27.82082,7.56
24.0257,7.56
23.00132,7.56
21.383480000000002,7.56
20.00378,7.56
19.126820000000002,7.56
17.12342,7.56
16.616899999999998,7.56
18.121339999999996,7.56
18.78662,7.56
17.569459999999996,7.56
15.411080000000002,7.56
15.271220000000001,7.56
24.25628,7.56
22.78586,7.56
21.63296,7.56
21.31166,7.56
19.705160000000003,7.56
21.34568,7.56
22.048759999999998,7.56
23.980339999999998,7.56
23.65148,7.56
24.05594,7.56
25.63598,7.56
26.104699999999998,7.56
21.03572,7.56
23.496499999999997,7.56
20.24192,7.56
19.349839999999997,7.56
19.44434,7.56
19.03988,7.56
18.95294,7.56
19.81478,7.56
21.38348,7.56
25.95728,7.56
33.804559999999995,7.56
43.753519999999995,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.800000000000004,7.56
44.43999999999998,7.56
44.44,7.56
44.44,7.56
37.8,7.56
0.0,7.56
44.44,7.56
0.0,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
32.60629999999999,7.56
32.077099999999994,7.56
29.812879999999996,7.56
36.48836,7.56
32.90114,7.56
27.359659999999998,7.56
27.034580000000002,7.56
24.8762,7.56
24.539779999999997,7.56
23.01266,7.56
21.130219999999998,7.56
20.786240000000003,7.56
20.064259999999997,7.56
20.27972,7.56
19.875259999999997,7.56
18.94538,7.56
20.21924,7.56
20.29106,7.56
20.01134,7.56
18.82064,7.56
16.85882,7.56
15.66434,7.56
16.43168,7.56
15.751280000000001,7.56
15.6152,7.56
16.67738,7.56
17.39558,7.56
16.68872,7.56
17.599700000000002,7.56
17.18768,7.56
14.42828,7.56
13.184660000000001,7.56
13.02968,7.56
15.252320000000001,7.56
15.373280000000001,7.56
14.6324,7.56
13.8575,7.56
13.23002,7.56
12.776420000000002,7.56
14.03894,7.56
14.10698,7.56
22.52126,7.56
21.538459999999997,7.56
19.82234,7.56
16.74542,7.56
16.0121,7.56
15.989419999999999,7.56
17.39936,7.56
18.3746,7.56
17.471179999999997,7.56
16.775660000000002,7.56
16.3523,7.56
16.6169,7.56
18.544700000000002,7.56
18.6581,7.56
18.32168,7.56
18.10244,7.56
15.98564,7.56
14.83652,7.56
12.825560000000003,7.56
12.7424,7.56
13.4795,7.56
15.426199999999998,7.56
19.44434,7.56
21.047060000000002,7.56
13.883960000000002,7.56
12.87848,7.56
14.5001,7.56
13.20356,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.1771,7.56
15.52448,7.56
16.49594,7.56
17.00246,7.56
17.80382,7.56
18.66188,7.56
20.19278,7.56
20.10962,7.56
20.627480000000002,7.56
20.090719999999997,7.56
18.47288,7.56
24.77414,7.56
23.749760000000002,7.56
21.417499999999997,7.56
23.7989,7.56
23.696839999999998,7.56
22.891700000000004,7.56
21.273860000000003,7.56
20.54054,7.56
18.80552,7.56
17.69042,7.56
19.138160000000003,7.56
17.2973,7.56
16.28804,7.56
15.509360000000001,7.56
15.24854,7.56
15.63788,7.56
17.57702,7.56
20.1323,7.56
20.87696,7.56
23.15252,7.56
27.15176,7.56
30.31562,7.56
33.00698,7.56
36.722719999999995,7.56
22.702700000000004,7.56
22.26422,7.56
22.73294,7.56
22.82366,7.56
21.292759999999998,7.56
23.401999999999997,7.56
24.003020000000003,7.56
24.75902,7.56
27.896419999999996,7.56
32.06197999999999,7.56
36.14815999999999,7.56
36.288019999999996,7.56
36.0839,7.56
36.802099999999996,7.56
36.431659999999994,7.56
33.313159999999996,7.56
30.18332,7.56
28.860320000000005,7.56
29.43866,7.56
32.205619999999996,7.56
33.06368,7.56
31.521440000000002,7.56
33.505939999999995,7.56
32.34926,7.56
33.127939999999995,7.56
34.08806,7.56
37.03645999999999,7.56
39.671119999999995,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.800000000000004,7.56
44.44,7.56
37.8,7.56
37.79999999999999,7.56
44.32430000000001,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.800000000000004,7.56
44.44,7.56
44.44,7.56
37.79999999999999,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
41.98826,7.56
39.07010000000001,7.56
34.82516,7.56
33.78944,7.56
30.765439999999998,7.56
30.266480000000005,7.56
31.105639999999998,7.56
34.57946,7.56
34.59457999999999,7.56
28.871659999999995,7.56
29.714599999999997,7.56
32.60252,7.56
37.8,7.56
43.443560000000005,7.56
37.79999999999999,7.56
44.44,7.56
42.18860000000001,7.56
36.159499999999994,7.56
31.47986,7.56
28.69022,7.56
25.363819999999997,7.56
27.737660000000012,7.56
28.52768,7.56
30.326960000000003,7.56
28.9019,7.56
25.71158,7.56
23.7233,7.56
25.06898,7.56
22.9484,7.56
24.52466,7.56
25.31846,7.56
27.083720000000003,7.56
27.28028,7.56
24.562459999999998,7.56
23.685499999999998,7.56
26.535619999999998,7.56
27.106399999999997,7.56
30.06992,7.56
29.96408,7.56
27.193339999999996,7.56
23.92742,7.56
22.5515,7.56
21.12266,7.56
18.6203,7.56
18.208280000000002,7.56
16.04234,7.56
13.5173,7.56
13.385000000000002,7.56
12.51182,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.572299999999998,7.56
13.521080000000001,7.56
13.453039999999998,7.56
12.89738,7.56
13.1204,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.5912,7.56
13.109060000000003,7.56
12.75374,7.56
13.192220000000002,7.56
12.765080000000001,7.56
12.882260000000002,7.56
13.683620000000001,7.56
15.14648,7.56
15.792859999999997,7.56
15.99698,7.56
16.208660000000002,7.56
15.89114,7.56
16.89662,7.56
17.39558,7.56
16.52618,7.56
15.263660000000002,7.56
15.42998,7.56
17.67152,7.56
19.64846,7.56
21.323,7.56
21.961820000000003,7.56
21.7199,7.56
21.704780000000003,7.56
22.28312,7.56
23.5532,7.56
23.670379999999994,7.56
24.411260000000002,7.56
26.017759999999996,7.56
28.41428,7.56
27.55622,7.56
26.456239999999998,7.56
27.8813,7.56
30.44414,7.56
31.90322,7.56
35.85332,7.56
36.669799999999995,7.56
31.253059999999994,7.56
29.045540000000003,7.56
25.704019999999996,7.56
23.97656,7.56
20.99792,7.56
20.026459999999997,7.56
17.437160000000002,7.56
18.794179999999997,7.56
20.90342,7.56
20.82782,7.56
22.105459999999997,7.56
23.322619999999997,7.56
24.592699999999997,7.56
25.26176,7.56
23.43224,7.56
19.130599999999998,7.56
17.641280000000002,7.56
18.42752,7.56
17.040259999999996,7.56
15.64166,7.56
14.995280000000001,7.56
15.85334,7.56
19.0928,7.56
19.4708,7.56
14.492540000000002,7.56
14.409380000000002,7.56
13.06748,7.56
12.765080000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.560960000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.453040000000001,7.56
15.39974,7.56
15.46022,7.56
15.13136,7.56
17.80004,7.56
20.230579999999996,7.56
18.34814,7.56
17.38802,7.56
17.70554,7.56
18.854659999999996,7.56
19.8866,7.56
20.1134,7.56
22.937059999999995,7.56
30.19844,7.56
40.70306,7.56
41.62538,7.56
37.8,7.56
35.823080000000004,7.56
34.00868,7.56
34.590799999999994,7.56
34.522760000000005,7.56
32.26232,7.56
27.69608,7.56
26.39954,7.56
27.4844,7.56
26.675479999999997,7.56
32.258539999999996,7.56
33.04856,7.56
30.625579999999996,7.56
35.62273999999999,7.56
37.02134,7.56
32.28878,7.56
28.8263,7.56
26.53184,7.56
21.89,7.56
20.84294,7.56
22.68002,7.56
25.726699999999997,7.56
29.797760000000018,7.56
31.2077,7.56
28.402939999999976,7.56
30.512180000000004,7.56
32.02796,7.56
31.188800000000004,7.56
37.8,7.56
44.42635999999999,7.56
42.78962,7.56
37.8,7.56
37.8,7.56
40.427120000000016,7.56
41.205799999999996,7.56
37.79999999999999,7.56
36.178399999999996,7.56
32.564719999999994,7.56
27.949339999999996,7.56
25.174819999999997,7.56
21.7766,7.56
19.41788,7.56
15.222080000000002,7.56
14.348899999999997,7.56
15.116240000000001,7.56
15.433760000000003,7.56
15.92138,7.56
15.48668,7.56
15.92516,7.56
15.698360000000001,7.56
16.00832,7.56
15.978080000000002,7.56
16.11794,7.56
15.9932,7.56
15.15026,7.56
13.7819,7.56
14.439620000000001,7.56
15.237200000000001,7.56
16.68116,7.56
16.68872,7.56
16.046120000000002,7.56
15.237200000000001,7.56
16.43546,7.56
15.8231,7.56
14.617280000000001,7.56
13.8764,7.56
15.724820000000001,7.56
14.00114,7.56
12.44378,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
