P_SM_t_opt_beta0,P_PPA_t_opt_beta0
24.29786,3.78
24.740119999999997,3.78
0.0,3.78
0.0,3.7715803977599998
35.31191077766,3.47468922234
25.779970462679998,2.86486953732
49.89048897022,2.1095110297799997
44.04144072042125,1.41128553258
15.824445627039996,0.76217437296
51.65219028544,0.34780971456
15.716129462439994,0.038890537559999994
45.055160000000015,0.0
13.722767229759981,0.26321277023999995
14.0512375231,0.5508824768999999
43.84028198468,1.04723801532
39.95815141964,1.7390485803599998
13.672286169793779,2.45992681242
0.0,3.20766758424
0.0,3.6779624531999993
13.10388559956,3.77759440044
32.00528,3.78
26.223439999999997,3.78
34.07672,3.78
17.308619999999994,3.78
46.23698,3.78
23.03532,3.78
44.675839999999994,3.78
47.91993960224,3.7715803977599998
7.846390777659998,3.47468922234
49.08747046268,2.86486953732
12.228008970219998,2.1095110297799997
50.58871446742,1.41128553258
51.02570562704,0.76217437296
37.13845028544,0.34780971456
17.602349462439996,0.038890537559999994
17.49004,0.0
48.98674722976001,0.26321277023999995
16.3948375231,0.5508824768999999
50.95276198468,1.04723801532
15.845491419639991,1.7390485803599998
49.54007318758,2.45992681242
12.566252415759998,3.20766758424
48.322037546800004,3.6779624531999993
22.222035921049,3.77759440044
48.22,3.78
48.22,3.78
48.22,3.78
29.174039999999998,3.78
33.449239999999996,3.78
34.87052,3.78
33.8348,3.78
26.29989960224,3.7715803977599998
12.114030777659998,3.47468922234
0.0,2.86486953732
0.0,2.1095110297799997
6.874884440367553,1.41128553258
33.155785627040004,0.76217437296
0.0,0.34780971456
0.0,0.038890537559999994
0.0,0.0
0.0,0.26321277023999995
0.0,0.5508824768999999
0.0,1.04723801532
2.76293141964,1.7390485803599998
2.35201318758,2.45992681242
0.0,3.20766758424
20.0982575468,3.6779624531999993
0.0,3.77759440044
24.902659999999997,3.78
0.0,3.78
22.09034,3.78
1.1188799999999994,3.78
28.837639999999997,3.78
12.634594717500002,3.78
0.0,3.78
21.98535960224,3.7715803977599998
0.0,3.47468922234
0.0,2.86486953732
0.0,2.1095110297799997
21.28385446742,1.41128553258
0.0,0.76217437296
16.417236324213068,0.34780971456
0.0,0.038890537559999994
0.0,0.0
35.39354722976,0.26321277023999995
0.0,0.5508824768999999
31.434321984679997,1.04723801532
0.0,1.7390485803599998
0.0,2.45992681242
0.0,3.20766758424
23.8669175468,3.6779624531999993
0.6109855995599993,3.77759440044
10.999779999999996,3.78
48.22,3.78
48.22,3.78
37.750448665944404,3.78
42.78206,3.78
32.44376,3.78
30.28916,3.78
26.74971960224,3.7715803977599998
17.568570777659996,3.47468922234
16.602130462679998,2.86486953732
0.0,2.1095110297799997
0.0,1.41128553258
34.618645627039996,0.76217437296
23.25018145935433,0.34780971456
0.0,0.038890537559999994
-3.552713678800501e-15,0.0
4.907807229759999,0.26321277023999995
22.8284175231,0.5508824768999999
38.67302198468,1.04723801532
0.0,1.7390485803599998
14.866334623724807,2.45992681242
35.74903241576,3.20766758424
0.0,3.6779624531999993
38.87972559956,3.77759440044
40.83914,3.78
23.950079999999996,3.78
8.121653952882983,3.78
48.22,3.78
35.206939999999996,3.78
15.978060000000001,3.78
33.66006281300123,3.78
0.0,3.7715803977599998
43.14407077766,3.47468922234
3.9315504626799975,2.86486953732
43.18884897022001,2.1095110297799997
6.651434467419995,1.41128553258
25.138385627039998,0.76217437296
39.84495028544,0.34780971456
34.09452946244,0.038890537559999994
0.0,0.0
0.0,0.26321277023999995
0.0,0.5508824768999999
11.910629757193783,1.04723801532
38.613771419639995,1.7390485803599998
0.7228131875799955,2.45992681242
37.56343241576,3.20766758424
38.6202575468,3.6779624531999993
34.420885599559995,3.77759440044
26.221859999999996,3.78
12.727239999999997,3.78
48.22,3.78
39.027499999999996,3.78
48.22,3.78
48.22,3.78
17.802802207471032,3.78
33.124999602239996,3.7715803977599998
48.52531077766,3.47468922234
44.45539046268,2.86486953732
49.89048897022,2.1095110297799997
50.58871446742,1.41128553258
17.037825627039986,0.76217437296
51.65219028544,0.34780971456
20.40619037956171,0.038890537559999994
6.4864599999999975,0.0
0.0,0.26321277023999995
14.6295975231,0.5508824768999999
34.23152198468,1.04723801532
0.0,1.7390485803599998
0.0,2.45992681242
22.05031241576,3.20766758424
0.0,3.6779624531999993
0.0,3.77759440044
18.960662216344392,3.78
0.0,3.78
0.0,3.78
0.0,3.78
24.418819999999997,3.78
5.43942,3.78
6.94764,3.78
28.42269960224,3.7715803977599998
0.0,3.47468922234
33.657510462679994,2.86486953732
0.0,2.1095110297799997
22.32711446742,1.41128553258
47.10398562704,0.76217437296
46.943790285439995,0.34780971456
14.18699524962757,0.038890537559999994
11.559219999999996,0.0
12.698387229759998,0.26321277023999995
50.8798175231,0.5508824768999999
31.101661984679996,1.04723801532
10.080991419639998,1.7390485803599998
25.874953187579997,2.45992681242
20.04311241576,3.20766758424
34.6966175468,3.6779624531999993
0.0,3.77759440044
1.3267799999999998,3.78
21.01682,3.78
1.6064999999999992,3.78
21.526982212677435,3.78
21.88244,3.78
0.0,3.78
0.0,3.78
0.0,3.7715803977599998
0.0,3.47468922234
0.0,2.86486953732
0.0,2.1095110297799997
0.0,1.41128553258
0.0,0.76217437296
0.0,0.34780971456
0.0,0.038890537559999994
0.0,0.0
0.0,0.26321277023999995
0.0,0.5508824768999999
0.0,1.04723801532
0.0,1.7390485803599998
0.0,2.45992681242
0.0,3.20766758424
0.0,3.6779624531999993
3.1409765620200076,3.77759440044
0.0,3.78
0.0,3.78
0.0,3.78
0.0,3.78
22.10546,3.78
2.1016799999999995,3.78
3.054477750501237,3.78
0.0,3.7715803977599998
22.74341077766,3.47468922234
0.0,2.86486953732
7.2346489702199985,2.1095110297799997
9.51291446742,1.41128553258
10.952045627039999,0.76217437296
32.965350285439996,0.34780971456
22.73125624371011,0.038890537559999994
0.0,0.0
16.26672722976,0.26321277023999995
37.354977523100004,0.5508824768999999
0.0,1.04723801532
0.0,1.7390485803599998
36.75003318758,2.45992681242
37.66927241576,3.20766758424
0.0,3.6779624531999993
21.238445599560002,3.77759440044
41.25201350400805,3.78
6.841779999999998,3.78
42.36248,3.78
23.148719999999997,3.78
34.991479999999996,3.78
33.39254,3.78
0.0,3.78
7.208141112066892,3.7715803977599998
40.721090777659995,3.47468922234
21.329751972506898,2.86486953732
5.514728970219997,2.1095110297799997
46.87067446742,1.41128553258
47.85998562704,0.76217437296
31.854010285439998,0.34780971456
19.42497636859644,0.038890537559999994
52.000000000000014,0.0
15.144047229759995,0.26321277023999995
20.201302138484607,0.5508824768999999
15.951401984679995,1.04723801532
50.26095141964,1.7390485803599998
49.54007318758,2.45992681242
30.616906149978384,3.20766758424
48.322037546800004,3.6779624531999993
34.022405599559995,3.77759440044
48.22,3.78
14.019999999999998,3.78
39.02749999999999,3.78
48.22,3.78
48.22,3.78
48.22,3.78
48.22,3.78
48.22841960224,3.7715803977599998
9.66079077766,3.47468922234
15.392053563031407,2.86486953732
49.89048897022,2.1095110297799997
49.36547446742,1.41128553258
32.20320562704,0.76217437296
15.017870285439997,0.34780971456
38.70088946244,0.038890537559999994
15.1918,0.0
14.425847229759999,0.26321277023999995
33.287677523099994,0.5508824768999999
50.95276198468,1.04723801532
42.29368734713999,1.7390485803599998
8.456693187579994,2.45992681242
24.09905241576,3.20766758424
40.9638575468,3.6779624531999993
0.5391455995599959,3.77759440044
42.78206,3.78
41.46284,3.78
0.0,3.78
38.00414,3.78
45.669979999999995,3.78
21.436379999999996,3.78
39.51992,3.78
41.92107960224,3.7715803977599998
1.8399707776599965,3.47468922234
46.411230462679995,2.86486953732
40.30118897022,2.1095110297799997
27.49815446742,1.41128553258
26.673065627039996,0.76217437296
5.790890285439996,0.34780971456
8.175029462439994,0.038890537559999994
49.02284,0.0
16.9346133549715,0.26321277023999995
14.867717523099998,0.5508824768999999
50.95276198468,1.04723801532
17.555424872718227,1.7390485803599998
49.54007318758,2.45992681242
12.398768649002214,3.20766758424
48.322037546800004,3.6779624531999993
48.22240559956,3.77759440044
13.165720000000002,3.78
41.278819999999975,3.78
48.22,3.78
48.22,3.78
48.22,3.78
34.019999999999996,3.78
48.22,3.78
48.22841960224,3.7715803977599998
14.325310777659997,3.47468922234
49.13513046268,2.86486953732
15.690488970219997,2.1095110297799997
50.58871446742,1.41128553258
17.89426191494836,0.76217437296
51.65219028544,0.34780971456
51.96110946244,0.038890537559999994
17.799999999999997,0.0
27.96500537371417,0.26321277023999995
37.2491175231,0.5508824768999999
47.34276198467999,1.04723801532
50.26095141964,1.7390485803599998
49.54007318758,2.45992681242
34.59233241576,3.20766758424
48.322037546800004,3.6779624531999993
24.45062374351417,3.77759440044
34.019999999999996,3.78
14.019999999999998,3.78
48.22,3.78
48.22,3.78
48.22,3.78
34.019999999999996,3.78
48.22,3.78
48.22841960224,3.7715803977599998
34.67153077766001,3.47468922234
34.93513046268,2.86486953732
49.89048897022,2.1095110297799997
16.388714467419998,1.41128553258
17.034045627039987,0.76217437296
51.65219028544,0.34780971456
11.84540946244,0.038890537559999994
51.37851999999999,0.0
51.73678722976,0.26321277023999995
51.4491175231,0.5508824768999999
14.647301984679997,1.04723801532
50.26095141964,1.7390485803599998
13.446293187579997,2.45992681242
12.619172415759998,3.20766758424
48.322037546800004,3.6779624531999993
12.41590559956,3.77759440044
48.22,3.78
45.7607,3.78
21.750119999999995,3.78
30.73347999999998,3.78
33.619339999999994,3.78
25.180159999999997,3.78
30.009439999999998,3.78
8.660839602240001,3.7715803977599998
8.209290777659998,3.47468922234
27.59817046268,2.86486953732
0.0,2.1095110297799997
0.0,1.41128553258
0.0,0.76217437296
0.0,0.34780971456
0.0,0.038890537559999994
6.025319999999999,0.0
8.430015575043285,0.26321277023999995
0.0,0.5508824768999999
0.0,1.04723801532
0.0,1.7390485803599998
24.71073318758,2.45992681242
23.88361241576,3.20766758424
0.0,3.6779624531999993
5.007125599559998,3.77759440044
0.0,3.78
25.57172,3.78
9.274450634008044,3.78
10.98846,3.78
43.87826,3.78
24.384779999999996,3.78
43.4171,3.78
2.1478796022399975,3.7715803977599998
41.83997077766,3.47468922234
40.76025046268,2.86486953732
8.308148970219998,2.1095110297799997
11.157194467420002,1.41128553258
45.77416562703998,0.76217437296
31.699030285439996,0.34780971456
34.32508946244,0.038890537559999994
33.369839999999996,0.0
32.51316722975999,0.26321277023999995
51.4491175231,0.5508824768999999
50.95276198468,1.04723801532
30.440091419639998,1.7390485803599998
8.475593187579996,2.45992681242
44.73161241576,3.20766758424
26.316337546799996,3.6779624531999993
8.273025599559979,3.77759440044
33.976420000000005,3.78
11.835159999999997,3.78
48.22,3.78
48.22,3.78
27.960679999999996,3.78
28.2593,3.78
8.64108,3.78
21.48417960224,3.7715803977599998
27.80483077766,3.47468922234
0.0,2.86486953732
0.0,2.1095110297799997
0.0,1.41128553258
0.0,0.76217437296
0.0,0.34780971456
14.070770072188553,0.038890537559999994
13.744079999999999,0.0
0.0,0.26321277023999995
36.1302575231,0.5508824768999999
14.065201984679998,1.04723801532
5.614278532806888,1.7390485803599998
0.0,2.45992681242
0.0,3.20766758424
25.779597546799998,3.6779624531999993
5.951365152059999,3.77759440044
24.278959999999998,3.78
0.0,3.78
25.19372,3.78
7.00056,3.78
45.696439999999996,3.78
46.0442,3.78
22.388939999999998,3.78
38.57199960224,3.7715803977599998
0.0,3.47468922234
1.939490462679999,2.86486953732
22.287182767533775,2.1095110297799997
45.01599446742,1.41128553258
4.67344562704,0.76217437296
40.59047028543999,0.34780971456
51.437169462439996,0.038890537559999994
32.42106,0.0
14.543027229759996,0.26321277023999995
50.5358375231,0.5508824768999999
7.941581984680001,1.04723801532
50.18683141964,1.7390485803599998
28.880053187579996,2.45992681242
3.513152415759996,3.20766758424
23.863117546799998,3.6779624531999993
48.22240559956,3.77759440044
48.22,3.78
13.059879999999993,3.78
38.505860000000006,3.78
48.22,3.78
35.03684,3.78
32.95784,3.78
36.450559999999996,3.78
0.36749960223999656,3.7715803977599998
44.83751077766,3.47468922234
17.201133396429835,2.86486953732
43.62850897022,2.1095110297799997
